1494650797.30002809,$GPRMC,044554.00,A,3110.72448,N,12123.86627,E,7.328,284.98,130517,,,A*6A

1494650798.29584503,$GPRMC,044555.00,A,3110.72322,N,12123.86364,E,6.950,281.15,130517,,,A*66

1494650799.29741216,$GPRMC,044556.00,A,3110.72226,N,12123.86196,E,7.376,280.25,130517,,,A*62

1494650800.2965982,$GPRMC,044557.00,A,3110.72125,N,12123.85988,E,7.346,279.84,130517,,,A*69

1494650801.29872632,$GPRMC,044558.00,A,3110.72083,N,12123.85749,E,6.352,278.39,130517,,,A*6B

1494650802.29887366,$GPRMC,044559.00,A,3110.72049,N,12123.85530,E,5.948,276.72,130517,,,A*63

1494650803.30032396,$GPRMC,044600.00,A,3110.72018,N,12123.85290,E,6.471,275.64,130517,,,A*65

1494650804.29942369,$GPRMC,044601.00,A,3110.71964,N,12123.85050,E,6.526,274.39,130517,,,A*61

1494650805.29656053,$GPRMC,044602.00,A,3110.71894,N,12123.84759,E,6.534,271.49,130517,,,A*62

1494650806.30582142,$GPRMC,044603.00,A,3110.71813,N,12123.84443,E,7.349,267.54,130517,,,A*62

1494650807.29887009,$GPRMC,044604.00,A,3110.71786,N,12123.84157,E,8.459,267.24,130517,,,A*68

1494650808.29650068,$GPRMC,044605.00,A,3110.71741,N,12123.83863,E,8.320,266.72,130517,,,A*60

1494650809.29858661,$GPRMC,044606.00,A,3110.71648,N,12123.83533,E,8.523,263.55,130517,,,A*66

1494650810.29648399,$GPRMC,044607.00,A,3110.71575,N,12123.83227,E,8.360,262.00,130517,,,A*68

1494650811.29774046,$GPRMC,044608.00,A,3110.71495,N,12123.82935,E,8.003,260.72,130517,,,A*60

1494650812.29388285,$GPRMC,044609.00,A,3110.71494,N,12123.82674,E,6.663,262.31,130517,,,A*61

1494650813.29579091,$GPRMC,044610.00,A,3110.71508,N,12123.82433,E,5.420,262.74,130517,,,A*6B

1494650814.29435468,$GPRMC,044611.00,A,3110.71420,N,12123.82206,E,6.611,258.57,130517,,,A*6A

1494650815.29682517,$GPRMC,044612.00,A,3110.71408,N,12123.82021,E,4.271,,130517,,,A*77

1494650816.29546571,$GPRMC,044613.00,A,3110.71427,N,12123.81848,E,5.089,260.11,130517,,,A*61

1494650817.29636216,$GPRMC,044614.00,A,3110.71389,N,12123.81683,E,4.237,,130517,,,A*70

1494650818.2972846,$GPRMC,044615.00,A,3110.71347,N,12123.81577,E,2.747,,130517,,,A*7F

1494650819.30060983,$GPRMC,044616.00,A,3110.71287,N,12123.81434,E,3.725,,130517,,,A*72

1494650820.29652119,$GPRMC,044617.00,A,3110.71308,N,12123.81287,E,3.666,,130517,,,A*7D

1494650821.29659772,$GPRMC,044618.00,A,3110.71269,N,12123.81150,E,3.289,,130517,,,A*78

1494650822.29566002,$GPRMC,044619.00,A,3110.71230,N,12123.81064,E,2.682,,130517,,,A*7D

1494650823.29762244,$GPRMC,044620.00,A,3110.71124,N,12123.80997,E,2.110,,130517,,,A*79

1494650824.29781914,$GPRMC,044621.00,A,3110.71048,N,12123.80960,E,1.319,,130517,,,A*73

1494650825.29365635,$GPRMC,044622.00,A,3110.70942,N,12123.81024,E,0.487,,130517,,,A*7B

1494650826.29718089,$GPRMC,044623.00,A,3110.70776,N,12123.81092,E,0.535,,130517,,,A*76

1494650827.30043483,$GPRMC,044624.00,A,3110.70667,N,12123.81139,E,0.104,,130517,,,A*76

1494650828.30026007,$GPRMC,044625.00,A,3110.70612,N,12123.81167,E,0.016,,130517,,,A*7C

1494650829.29635072,$GPRMC,044626.00,A,3110.70564,N,12123.81176,E,0.058,,130517,,,A*77

1494650830.29689288,$GPRMC,044627.00,A,3110.70502,N,12123.81219,E,0.042,,130517,,,A*77

1494650831.29652953,$GPRMC,044628.00,A,3110.70452,N,12123.81256,E,0.112,,130517,,,A*73

1494650832.30043077,$GPRMC,044629.00,A,3110.70336,N,12123.81312,E,0.058,,130517,,,A*79

1494650833.29802036,$GPRMC,044630.00,A,3110.70264,N,12123.81350,E,0.181,,130517,,,A*74

1494650834.30155993,$GPRMC,044631.00,A,3110.70215,N,12123.81352,E,0.201,,130517,,,A*7A

1494650835.29857206,$GPRMC,044632.00,A,3110.70174,N,12123.81377,E,0.151,,130517,,,A*7C

1494650836.29860663,$GPRMC,044633.00,A,3110.70159,N,12123.81394,E,0.183,,130517,,,A*70

1494650837.29843736,$GPRMC,044634.00,A,3110.70144,N,12123.81407,E,0.251,,130517,,,A*7A

1494650838.2990706,$GPRMC,044635.00,A,3110.70117,N,12123.81421,E,0.144,,130517,,,A*7E

1494650839.29758501,$GPRMC,044636.00,A,3110.70065,N,12123.81462,E,0.146,,130517,,,A*7C

1494650840.2965827,$GPRMC,044637.00,A,3110.70012,N,12123.81504,E,0.208,,130517,,,A*75

1494650841.30059981,$GPRMC,044638.00,A,3110.69937,N,12123.81558,E,0.128,,130517,,,A*74

1494650842.3007226,$GPRMC,044639.00,A,3110.69920,N,12123.81555,E,0.046,,130517,,,A*77

1494650843.30008459,$GPRMC,044640.00,A,3110.69902,N,12123.81538,E,0.298,,130517,,,A*73

1494650844.29820061,$GPRMC,044641.00,A,3110.69929,N,12123.81488,E,0.081,,130517,,,A*7B

1494650845.29723048,$GPRMC,044642.00,A,3110.69906,N,12123.81474,E,0.038,,130517,,,A*74

1494650846.29677224,$GPRMC,044643.00,A,3110.69871,N,12123.81463,E,0.086,,130517,,,A*77

1494650847.2995863,$GPRMC,044644.00,A,3110.69810,N,12123.81454,E,0.381,,130517,,,A*77

1494650848.2976532,$GPRMC,044645.00,A,3110.69769,N,12123.81449,E,0.435,,130517,,,A*73

1494650849.29721689,$GPRMC,044646.00,A,3110.69721,N,12123.81444,E,0.177,,130517,,,A*72

1494650850.29745698,$GPRMC,044647.00,A,3110.69668,N,12123.81443,E,0.052,,130517,,,A*7E

1494650851.30068922,$GPRMC,044648.00,A,3110.69673,N,12123.81435,E,0.139,,130517,,,A*76

